,Tarih,Yıl,Ay,Alış (Forex),Satış (Forex),Gun,Haftalik_Ortalama,Onceki_Gun_Fiyat
1080,2025-04-16,2025,4,43.2457,43.3237,16,42.54332857142857,43.101
1081,2025-04-17,2025,4,43.2644,43.3424,17,42.79792857142858,43.2457
1082,2025-04-18,2025,4,43.2143,43.2922,18,42.98982857142857,43.2644
1083,2025-04-21,2025,4,43.9857,44.065,21,43.30017142857143,43.2143
1084,2025-04-22,2025,4,43.8343,43.9133,22,43.41357142857142,43.9857
1085,2025-04-24,2025,4,43.485,43.5633,24,43.4472,43.8343
1086,2025-04-25,2025,4,43.4132,43.4914,25,43.491800000000005,43.485
1087,2025-04-28,2025,4,43.5309,43.6093,28,43.53254285714286,43.4132
1088,2025-04-29,2025,4,43.6858,43.7645,29,43.59274285714286,43.5309
1089,2025-04-30,2025,4,43.6361,43.7147,30,43.653000000000006,43.6858
1090,2025-05-02,2025,5,43.496,43.5744,2,43.58304285714286,43.6361
1091,2025-05-05,2025,5,43.6421,43.7207,5,43.55558571428571,43.496
1092,2025-05-06,2025,5,43.6354,43.714,6,43.577071428571436,43.6421
1093,2025-05-07,2025,5,43.809,43.8879,7,43.63361428571428,43.6354
1094,2025-05-08,2025,5,43.5242,43.6027,8,43.63265714285715,43.809
1095,2025-05-09,2025,5,43.3914,43.4696,9,43.590599999999995,43.5242
1096,2025-05-12,2025,5,43.0404,43.1179,12,43.5055,43.3914
1097,2025-05-13,2025,5,43.0087,43.0862,13,43.43588571428571,43.0404
1098,2025-05-14,2025,5,43.4288,43.507,14,43.405414285714286,43.0087
1099,2025-05-15,2025,5,43.2847,43.3626,15,43.35531428571428,43.4288
1100,2025-05-16,2025,5,43.2309,43.3087,16,43.27272857142857,43.2847
1101,2025-05-20,2025,5,43.6422,43.7208,20,43.289585714285714,43.2309
1102,2025-05-21,2025,5,43.9134,43.9925,21,43.364157142857145,43.6422
1103,2025-05-22,2025,5,43.8666,43.9456,22,43.48218571428571,43.9134
1104,2025-05-23,2025,5,44.0028,44.082,23,43.62420000000001,43.8666
1105,2025-05-26,2025,5,44.2855,44.3653,26,43.74658571428571,44.0028
1106,2025-05-27,2025,5,44.1526,44.2322,27,43.87057142857143,44.2855
1107,2025-05-28,2025,5,44.1399,44.2194,28,44.00042857142857,44.1526
1108,2025-05-29,2025,5,43.9996,44.0789,29,44.05148571428571,44.1399
1109,2025-05-30,2025,5,44.2706,44.3503,30,44.102514285714285,43.9996
1110,2025-06-02,2025,6,44.6554,44.7358,2,44.215199999999996,44.2706
1111,2025-06-03,2025,6,44.5878,44.6681,3,44.29877142857142,44.6554
1112,2025-06-04,2025,6,44.4673,44.5474,4,44.32474285714286,44.5878
1113,2025-06-10,2025,6,44.6599,44.7404,10,44.39721428571429,44.4673
1114,2025-06-11,2025,6,44.7047,44.7853,11,44.4779,44.6599
1115,2025-06-12,2025,6,45.3249,45.4066,12,44.66722857142857,44.7047
1116,2025-06-13,2025,6,45.2384,45.3199,13,44.80548571428572,45.3249
1117,2025-06-16,2025,6,45.5225,45.6046,16,44.92935714285715,45.2384
1118,2025-06-17,2025,6,45.4312,45.513,17,45.049842857142856,45.5225
1119,2025-06-18,2025,6,45.357,45.4387,18,45.17694285714286,45.4312
1120,2025-06-19,2025,6,45.2939,45.3755,19,45.267514285714284,45.357
1121,2025-06-20,2025,6,45.5548,45.6369,20,45.38895714285714,45.2939
1122,2025-06-23,2025,6,45.526,45.608,23,45.41768571428571,45.5548
1123,2025-06-24,2025,6,45.8819,45.9646,24,45.509614285714285,45.526
1124,2025-06-25,2025,6,45.9946,46.0775,25,45.57705714285714,45.8819
1125,2025-06-26,2025,6,46.4941,46.5778,26,45.7289,45.9946
1126,2025-06-27,2025,6,46.5526,46.6364,27,45.8997,46.4941
1127,2025-06-30,2025,6,46.6074,46.6913,30,46.08734285714286,46.5526
1128,2025-07-01,2025,7,46.9375,47.0221,1,46.28487142857143,46.6074
1129,2025-07-02,2025,7,46.7606,46.8448,2,46.46124285714286,46.9375
1130,2025-07-03,2025,7,46.8004,46.8847,3,46.59245714285714,46.7606
1131,2025-07-04,2025,7,46.7222,46.8064,4,46.6964,46.8004
1132,2025-07-07,2025,7,46.8302,46.9146,7,46.744414285714285,46.7222
1133,2025-07-08,2025,7,46.8836,46.9681,8,46.7917,46.8302
1134,2025-07-09,2025,7,46.7923,46.8766,9,46.81811428571429,46.8836
1135,2025-07-10,2025,7,46.8833,46.9678,10,46.81037142857143,46.7923
1136,2025-07-11,2025,7,46.7575,46.8417,11,46.80992857142858,46.8833
1137,2025-07-14,2025,7,46.8415,46.9259,14,46.8158,46.7575
1138,2025-07-16,2025,7,46.6624,46.7464,16,46.80725714285715,46.8415
1139,2025-07-17,2025,7,46.5844,46.6683,17,46.77214285714286,46.6624
1140,2025-07-18,2025,7,46.7999,46.8842,18,46.76018571428572,46.5844
1141,2025-07-21,2025,7,46.9527,47.0373,21,46.7831,46.7999
1142,2025-07-22,2025,7,47.1822,47.2672,22,46.8258,46.9527
1143,2025-07-23,2025,7,47.3692,47.4545,23,46.91318571428571,47.1822
1144,2025-07-24,2025,7,47.4843,47.5698,24,47.00501428571429,47.3692
1145,2025-07-25,2025,7,47.4217,47.5072,25,47.113485714285716,47.4843
1146,2025-07-28,2025,7,47.2531,47.3382,28,47.20901428571428,47.4217
1147,2025-07-29,2025,7,46.8015,46.8858,29,47.209242857142854,47.2531
1148,2025-07-30,2025,7,46.7684,46.8526,30,47.18291428571428,46.8015
1149,2025-07-31,2025,7,46.374,46.4576,31,47.067457142857144,46.7684
1150,2025-08-01,2025,8,46.2407,46.324,1,46.90624285714286,46.374
1151,2025-08-04,2025,8,46.9544,47.039,4,46.83054285714286,46.2407
1152,2025-08-05,2025,8,46.8689,46.9533,5,46.751571428571424,46.9544
1153,2025-08-06,2025,8,47.0414,47.1262,6,46.721328571428565,46.8689
1154,2025-08-07,2025,8,47.3672,47.4525,7,46.80214285714286,47.0414
1155,2025-08-08,2025,8,47.2245,47.3096,8,46.8673,47.3672
1156,2025-08-11,2025,8,47.326,47.4113,11,47.0033,47.2245
1157,2025-08-12,2025,8,47.1846,47.2696,12,47.13814285714285,47.326
1158,2025-08-13,2025,8,47.6222,47.708,13,47.233542857142865,47.1846
1159,2025-08-14,2025,8,47.5612,47.6468,14,47.33244285714285,47.6222
1160,2025-08-15,2025,8,47.5864,47.6721,15,47.41030000000001,47.5612
1161,2025-08-18,2025,8,47.6755,47.7614,18,47.454342857142855,47.5864
1162,2025-08-19,2025,8,47.6745,47.7604,19,47.51862857142857,47.6755
1163,2025-08-20,2025,8,47.5457,47.6314,20,47.55001428571428,47.6745
1164,2025-08-21,2025,8,47.5904,47.6762,21,47.60798571428571,47.5457
1165,2025-08-22,2025,8,47.3729,47.4582,22,47.57237142857143,47.5904
1166,2025-08-25,2025,8,47.8773,47.9636,25,47.61752857142857,47.3729
1167,2025-08-26,2025,8,47.6318,47.7176,26,47.62401428571429,47.8773
1168,2025-08-27,2025,8,47.4965,47.5821,27,47.59844285714285,47.6318
1169,2025-08-28,2025,8,47.7444,47.8304,28,47.608428571428576,47.4965
1170,2025-08-29,2025,8,47.7841,47.8702,29,47.64248571428571,47.7444
1171,2025-09-01,2025,9,48.1101,48.1967,1,47.716728571428575,47.7841
1172,2025-09-02,2025,9,47.8603,47.9465,2,47.78635714285714,48.1101
1173,2025-09-03,2025,9,47.8487,47.9349,3,47.782271428571434,47.8603
1174,2025-09-04,2025,9,47.8704,47.9567,4,47.81635714285714,47.8487
1175,2025-09-05,2025,9,48.0133,48.0998,5,47.890185714285714,47.8704
1176,2025-09-08,2025,9,48.2995,48.3865,8,47.96948571428572,48.0133
1177,2025-09-09,2025,9,48.4281,48.5154,9,48.061485714285716,48.2995
1178,2025-09-10,2025,9,48.2165,48.3034,10,48.07668571428571,48.4281
1179,2025-09-11,2025,9,48.1672,48.2539,11,48.12052857142857,48.2165
1180,2025-09-15,2025,9,48.444,48.5313,15,48.205571428571425,48.1672
1181,2025-09-16,2025,9,48.6615,48.7491,16,48.31858571428571,48.444
1182,2025-09-17,2025,9,48.8181,48.906,17,48.43355714285714,48.6615
1183,2025-09-18,2025,9,48.7706,48.8584,18,48.500857142857136,48.8181
1184,2025-09-19,2025,9,48.4889,48.5762,19,48.509542857142854,48.7706
1185,2025-09-22,2025,9,48.582,48.6695,22,48.56175714285714,48.4889
1186,2025-09-23,2025,9,48.7644,48.8523,23,48.64707142857143,48.582
1187,2025-09-24,2025,9,48.6935,48.7812,24,48.68271428571428,48.7644
1188,2025-09-25,2025,9,48.607,48.6946,25,48.674928571428566,48.6935
1189,2025-09-26,2025,9,48.3509,48.438,26,48.60818571428572,48.607
1190,2025-09-29,2025,9,48.6479,48.7355,29,48.59065714285715,48.3509
1191,2025-09-30,2025,9,48.7512,48.839,30,48.628128571428576,48.6479
1192,2025-10-01,2025,10,48.7508,48.8386,1,48.65224285714286,48.7512
1193,2025-10-02,2025,10,48.7985,48.8864,2,48.657114285714286,48.7508
1194,2025-10-03,2025,10,48.7205,48.8083,3,48.66097142857142,48.7985
1195,2025-10-06,2025,10,48.58,48.6676,6,48.657114285714286,48.7205
1196,2025-10-07,2025,10,48.5809,48.6684,7,48.689971428571425,48.58
1197,2025-10-08,2025,10,48.3879,48.4751,8,48.65282857142857,48.5809
1198,2025-10-09,2025,10,48.3704,48.4575,9,48.59842857142856,48.3879
1199,2025-10-10,2025,10,48.1872,48.274,10,48.517914285714276,48.3704
1200,2025-10-13,2025,10,48.3565,48.4436,13,48.45477142857142,48.1872
1201,2025-10-14,2025,10,48.2476,48.3345,14,48.387214285714286,48.3565
1202,2025-10-15,2025,10,48.5717,48.6592,15,48.38602857142856,48.2476
1203,2025-10-16,2025,10,48.6885,48.7762,16,48.4014,48.5717
1204,2025-10-17,2025,10,48.8859,48.9739,17,48.472542857142855,48.6885
1205,2025-10-20,2025,10,48.8255,48.9135,20,48.537557142857146,48.8859
1206,2025-10-21,2025,10,48.6813,48.769,21,48.60814285714286,48.8255
1207,2025-10-22,2025,10,48.5808,48.6683,22,48.64018571428572,48.6813
1208,2025-10-23,2025,10,48.5803,48.6678,23,48.68771428571428,48.5808
1209,2025-10-24,2025,10,48.5943,48.6819,24,48.690942857142865,48.5803
1210,2025-10-27,2025,10,48.7086,48.7964,27,48.69381428571428,48.5943
1211,2025-10-30,2025,10,48.6582,48.7458,30,48.66128571428572,48.7086
1212,2025-10-31,2025,10,48.462,48.5493,31,48.60935714285715,48.6582
1213,2025-11-03,2025,11,48.3661,48.4532,3,48.56432857142857,48.462
1214,2025-11-04,2025,11,48.3464,48.4335,4,48.53084285714285,48.3661
1215,2025-11-05,2025,11,48.288,48.375,5,48.489085714285714,48.3464
1216,2025-11-06,2025,11,48.4068,48.494,6,48.46229999999999,48.288
1217,2025-11-07,2025,11,48.5281,48.6155,7,48.43651428571429,48.4068
1218,2025-11-10,2025,11,48.7023,48.7901,10,48.44281428571429,48.5281
1219,2025-11-11,2025,11,48.74,48.8278,11,48.482528571428574,48.7023
1220,2025-11-12,2025,11,48.8135,48.9014,12,48.54644285714286,48.74
1221,2025-11-13,2025,11,48.9643,49.0525,13,48.63471428571428,48.8135
1222,2025-11-14,2025,11,49.0216,49.1099,14,48.739514285714286,48.9643
1223,2025-11-17,2025,11,49.0316,49.1199,17,48.82877142857143,49.0216
1224,2025-11-18,2025,11,48.9795,49.0678,18,48.89325714285714,49.0316
1225,2025-11-19,2025,11,48.9495,49.0377,19,48.92857142857143,48.9795
1226,2025-11-20,2025,11,48.7238,48.8116,20,48.92625714285714,48.9495
1227,2025-11-21,2025,11,48.7472,48.835,21,48.916785714285716,48.7238
1228,2025-11-24,2025,11,48.8473,48.9353,24,48.90007142857143,48.7472
1229,2025-11-25,2025,11,48.8415,48.9295,25,48.87434285714286,48.8473
1230,2025-11-26,2025,11,49.0355,49.1239,26,48.874900000000004,48.8415
1231,2025-11-27,2025,11,49.0878,49.1763,27,48.89037142857143,49.0355
1232,2025-11-28,2025,11,49.0114,49.0997,28,48.89921428571428,49.0878
1233,2025-12-01,2025,12,49.2708,49.3595,1,48.977357142857144,49.0114
1234,2025-12-02,2025,12,49.1783,49.2669,2,49.03894285714286,49.2708
1235,2025-12-03,2025,12,49.3609,49.4499,3,49.112314285714284,49.1783
1236,2025-12-04,2025,12,49.4583,49.5474,4,49.200428571428574,49.3609
1237,2025-12-05,2025,12,49.3699,49.4588,5,49.248200000000004,49.4583
