,Tarih,Acilis,Kapanis,Yil,Ay,Gun,HaftaninGunu,Dunku_Kapanis
466,2022-06-06,980.79,981.43,2022,6,6,0,977.2
467,2022-06-07,997.88,997.97,2022,6,7,1,981.43
468,2022-06-08,1021.04,1021.09,2022,6,8,2,997.97
469,2022-06-09,1019.81,1017.93,2022,6,9,3,1021.09
470,2022-06-10,1019.81,1030.7,2022,6,10,4,1017.93
471,2022-06-11,1019.81,1029.96,2022,6,11,5,1030.7
472,2022-06-12,0.0,1029.96,2022,6,12,6,1029.96
473,2022-06-13,1009.57,1008.99,2022,6,13,0,1029.96
474,2022-06-14,1004.0,1003.64,2022,6,14,1,1008.99
475,2022-06-15,1015.88,1016.5,2022,6,15,2,1003.64
476,2022-06-16,1032.99,1032.88,2022,6,16,3,1016.5
477,2022-06-17,1032.99,1023.92,2022,6,17,4,1032.88
478,2022-06-18,1032.99,1024.88,2022,6,18,5,1023.92
479,2022-06-19,1032.99,1024.88,2022,6,19,6,1024.88
480,2022-06-20,1024.65,1024.09,2022,6,20,0,1024.88
481,2022-06-21,1021.33,1021.8,2022,6,21,1,1024.09
482,2022-06-22,1023.67,1024.59,2022,6,22,2,1021.8
483,2022-06-23,1015.83,1016.79,2022,6,23,3,1024.59
484,2022-06-24,1015.83,992.34,2022,6,24,4,1016.79
485,2022-06-25,1015.83,992.1,2022,6,25,5,992.34
486,2022-06-26,0.0,992.1,2022,6,26,6,992.1
487,2022-06-27,968.08,970.11,2022,6,27,0,992.1
488,2022-06-28,975.6,975.47,2022,6,28,1,970.11
489,2022-06-29,972.92,972.94,2022,6,29,2,975.47
490,2022-06-30,969.92,969.97,2022,6,30,3,972.94
491,2022-07-01,969.92,974.65,2022,7,1,4,969.97
492,2022-07-02,969.92,976.05,2022,7,2,5,974.65
493,2022-07-03,0.0,976.05,2022,7,3,6,976.05
494,2022-07-04,977.79,978.05,2022,7,4,0,976.05
495,2022-07-05,962.54,964.12,2022,7,5,1,978.05
496,2022-07-06,962.76,963.24,2022,7,6,2,964.12
497,2022-07-07,965.24,966.29,2022,7,7,3,963.24
498,2022-07-08,965.24,968.72,2022,7,8,4,966.29
499,2022-07-09,965.24,967.98,2022,7,9,5,968.72
500,2022-07-10,965.24,967.98,2022,7,10,6,967.98
501,2022-07-11,967.99,967.65,2022,7,11,0,967.98
502,2022-07-12,960.08,959.65,2022,7,12,1,967.65
503,2022-07-13,970.97,971.26,2022,7,13,2,959.65
504,2022-07-14,958.84,958.76,2022,7,14,3,971.26
505,2022-07-15,958.84,955.58,2022,7,15,4,958.76
506,2022-07-16,958.84,955.87,2022,7,16,5,955.58
507,2022-07-17,958.84,955.87,2022,7,17,6,955.87
508,2022-07-18,959.6,958.6,2022,7,18,0,955.87
509,2022-07-19,965.71,965.88,2022,7,19,1,958.6
510,2022-07-20,960.23,960.47,2022,7,20,2,965.88
511,2022-07-21,979.09,979.04,2022,7,21,3,960.47
512,2022-07-22,979.09,985.23,2022,7,22,4,979.04
513,2022-07-23,979.09,984.99,2022,7,23,5,985.23
514,2022-07-24,0.0,984.99,2022,7,24,6,984.99
515,2022-07-25,983.33,984.19,2022,7,25,0,984.99
516,2022-07-26,985.87,985.67,2022,7,26,1,984.19
517,2022-07-27,997.32,997.35,2022,7,27,2,985.67
518,2022-07-28,1012.91,1011.59,2022,7,28,3,997.35
519,2022-07-29,1012.91,1017.21,2022,7,29,4,1011.59
520,2022-07-30,1012.91,1017.6,2022,7,30,5,1017.21
521,2022-07-31,0.0,1017.6,2022,7,31,6,1017.6
522,2022-08-01,1019.85,1019.37,2022,8,1,0,1017.6
523,2022-08-02,1016.22,1015.94,2022,8,2,1,1019.37
524,2022-08-03,1017.95,1017.82,2022,8,3,2,1015.94
525,2022-08-04,1031.05,1032.38,2022,8,4,3,1017.82
526,2022-08-05,1031.05,1022.52,2022,8,5,4,1032.38
527,2022-08-06,1031.05,1022.97,2022,8,6,5,1022.52
528,2022-08-08,1031.25,1031.6,2022,8,8,0,1022.97
529,2022-08-09,1033.56,1034.13,2022,8,9,1,1031.6
530,2022-08-10,1030.26,1029.78,2022,8,10,2,1034.13
531,2022-08-11,1032.51,1032.97,2022,8,11,3,1029.78
532,2022-08-12,1032.51,1039.36,2022,8,12,4,1032.97
533,2022-08-13,1032.51,1039.38,2022,8,13,5,1039.36
534,2022-08-14,1032.51,1039.38,2022,8,14,6,1039.38
535,2022-08-15,1027.96,1027.95,2022,8,15,0,1039.38
536,2022-08-16,1022.93,1023.76,2022,8,16,1,1027.95
537,2022-08-17,1017.02,1016.9,2022,8,17,2,1023.76
538,2022-08-18,1021.48,1021.55,2022,8,18,3,1016.9
539,2022-08-19,1021.48,1016.25,2022,8,19,4,1021.55
540,2022-08-20,1021.48,1016.26,2022,8,20,5,1016.25
541,2022-08-21,1021.48,1016.26,2022,8,21,6,1016.26
542,2022-08-22,1007.6,1008.64,2022,8,22,0,1016.26
543,2022-08-23,1017.78,1017.64,2022,8,23,1,1008.64
544,2022-08-24,1021.61,1021.51,2022,8,24,2,1017.64
545,2022-08-25,1027.15,1027.2,2022,8,25,3,1021.51
546,2022-08-26,1027.15,1015.86,2022,8,26,4,1027.2
547,2022-08-27,1027.15,1015.9,2022,8,27,5,1015.86
548,2022-08-28,1027.15,1015.9,2022,8,28,6,1015.9
549,2022-08-29,1015.84,1016.07,2022,8,29,0,1015.9
550,2022-08-30,1007.09,1008.29,2022,8,30,1,1016.07
551,2022-08-31,1000.77,1000.64,2022,8,31,2,1008.29
552,2022-09-01,992.79,993.58,2022,9,1,3,1000.64
553,2022-09-02,992.79,1002.7,2022,9,2,4,993.58
554,2022-09-03,992.79,1002.68,2022,9,3,5,1002.7
555,2022-09-04,0.0,1002.68,2022,9,4,6,1002.68
556,2022-09-05,1001.82,1001.83,2022,9,5,0,1002.68
557,2022-09-06,997.4,997.5,2022,9,6,1,1001.83
558,2022-09-07,1007.11,1006.96,2022,9,7,2,997.5
559,2022-09-08,1001.52,1001.87,2022,9,8,3,1006.96
560,2022-09-09,1001.52,1007.13,2022,9,9,4,1001.87
561,2022-09-10,1001.52,1007.11,2022,9,10,5,1007.13
562,2022-09-11,1001.52,1007.11,2022,9,11,6,1007.11
563,2022-09-12,1010.94,1010.97,2022,9,12,0,1007.11
564,2022-09-13,998.99,998.85,2022,9,13,1,1010.97
565,2022-09-14,995.49,995.59,2022,9,14,2,998.85
566,2022-09-15,977.9,977.7,2022,9,15,3,995.59
567,2022-09-16,977.9,983.58,2022,9,16,4,977.7
568,2022-09-17,977.9,983.47,2022,9,17,5,983.58
569,2022-09-18,977.9,983.47,2022,9,18,6,983.47
570,2022-09-19,984.61,984.96,2022,9,19,0,983.47
571,2022-09-20,979.99,980.12,2022,9,20,1,984.96
572,2022-09-21,986.55,986.66,2022,9,21,2,980.12
573,2022-09-22,983.84,984.57,2022,9,22,3,986.66
574,2022-09-23,983.84,973.12,2022,9,23,4,984.57
575,2022-09-24,983.84,973.15,2022,9,24,5,973.12
576,2022-09-25,983.84,973.15,2022,9,25,6,973.15
577,2022-09-26,962.99,963.36,2022,9,26,0,973.15
578,2022-09-27,965.91,965.92,2022,9,27,1,963.36
579,2022-09-28,987.51,988.09,2022,9,28,2,965.92
580,2022-09-29,987.9,987.73,2022,9,29,3,988.09
581,2022-09-30,987.9,987.97,2022,9,30,4,987.73
582,2022-10-01,987.9,988.22,2022,10,1,5,987.97
583,2022-10-02,987.9,988.22,2022,10,2,6,988.22
584,2022-10-03,1013.88,1013.88,2022,10,3,0,988.22
585,2022-10-04,1030.44,1031.6,2022,10,4,1,1013.88
586,2022-10-05,1025.35,1025.53,2022,10,5,2,1031.6
587,2022-10-06,1023.08,1022.98,2022,10,6,3,1025.53
588,2022-10-07,1023.08,1012.86,2022,10,7,4,1022.98
589,2022-10-08,1023.08,1014.53,2022,10,8,5,1012.86
590,2022-10-09,1023.08,1014.53,2022,10,9,6,1014.53
591,2022-10-10,996.64,996.64,2022,10,10,0,1014.53
592,2022-10-11,995.94,995.86,2022,10,11,1,996.64
593,2022-10-12,998.84,998.52,2022,10,12,2,995.86
594,2022-10-13,994.39,994.31,2022,10,13,3,998.52
595,2022-10-14,994.39,981.8,2022,10,14,4,994.31
596,2022-10-15,994.39,981.97,2022,10,15,5,981.8
597,2022-10-16,0.0,981.97,2022,10,16,6,981.97
598,2022-10-17,986.4,986.05,2022,10,17,0,981.97
599,2022-10-18,987.38,987.37,2022,10,18,1,986.05
600,2022-10-19,973.2,973.31,2022,10,19,2,987.37
601,2022-10-20,973.28,973.13,2022,10,20,3,973.31
602,2022-10-21,973.28,991.19,2022,10,21,4,973.13
603,2022-10-22,973.28,990.47,2022,10,22,5,991.19
604,2022-10-23,973.28,990.47,2022,10,23,6,990.47
605,2022-10-24,986.3,986.75,2022,10,24,0,990.47
606,2022-10-25,988.34,988.79,2022,10,25,1,986.75
607,2022-10-26,995.37,995.65,2022,10,26,2,988.79
608,2022-10-27,994.34,994.54,2022,10,27,3,995.65
609,2022-10-28,994.34,983.18,2022,10,28,4,994.54
610,2022-10-29,994.34,982.72,2022,10,29,5,983.18
611,2022-10-30,994.34,982.72,2022,10,30,6,982.72
612,2022-10-31,976.94,977.19,2022,10,31,0,982.72
613,2022-11-01,984.63,983.86,2022,11,1,1,977.19
614,2022-11-02,979.46,979.63,2022,11,2,2,983.86
615,2022-11-03,975.37,975.58,2022,11,3,3,979.63
616,2022-11-04,975.37,1003.61,2022,11,4,4,975.58
617,2022-11-05,975.37,1004.0,2022,11,5,5,1003.61
618,2022-11-06,0.0,1004.0,2022,11,6,6,1004.0
619,2022-11-07,995.39,994.39,2022,11,7,0,1004.0
620,2022-11-08,1020.11,1019.84,2022,11,8,1,994.39
621,2022-11-09,1018.02,1018.79,2022,11,9,2,1019.84
622,2022-11-10,1043.49,1043.72,2022,11,10,3,1018.79
623,2022-11-11,1043.49,1054.39,2022,11,11,4,1043.72
624,2022-11-12,1043.49,1054.17,2022,11,12,5,1054.39
625,2022-11-13,0.0,1054.17,2022,11,13,6,1054.17
626,2022-11-14,1060.01,1059.96,2022,11,14,0,1054.17
627,2022-11-15,1063.49,1063.45,2022,11,15,1,1059.96
628,2022-11-16,1060.05,1060.51,2022,11,16,2,1063.45
629,2022-11-17,1053.02,1053.12,2022,11,17,3,1060.51
630,2022-11-18,1053.02,1046.8,2022,11,18,4,1053.12
631,2022-11-19,1053.02,1046.41,2022,11,19,5,1046.8
632,2022-11-20,1053.02,1046.41,2022,11,20,6,1046.41
633,2022-11-21,1040.74,1041.28,2022,11,21,0,1046.41
634,2022-11-22,1041.37,1041.47,2022,11,22,1,1041.28
635,2022-11-23,1047.88,1047.98,2022,11,23,2,1041.47
636,2022-11-24,1047.88,1051.76,2022,11,24,3,1047.98
637,2022-11-25,1051.88,1051.56,2022,11,25,4,1051.76
638,2022-11-26,1051.88,1051.84,2022,11,26,5,1051.56
639,2022-11-27,0.0,1051.84,2022,11,27,6,1051.84
640,2022-11-28,1042.2,1042.1,2022,11,28,0,1051.84
641,2022-11-29,1047.86,1047.81,2022,11,29,1,1042.1
642,2022-11-30,1060.36,1060.35,2022,11,30,2,1047.81
643,2022-12-01,1080.36,1080.56,2022,12,1,3,1060.35
644,2022-12-02,1080.36,1076.97,2022,12,2,4,1080.56
645,2022-12-03,1080.36,1077.07,2022,12,3,5,1076.97
646,2022-12-04,1080.36,1077.07,2022,12,4,6,1077.07
647,2022-12-05,1058.8,1059.03,2022,12,5,0,1077.07
648,2022-12-06,1061.42,1061.53,2022,12,6,1,1059.03
649,2022-12-07,1070.76,1070.85,2022,12,7,2,1061.53
650,2022-12-08,1072.11,1072.13,2022,12,8,3,1070.85
651,2022-12-09,1072.11,1076.13,2022,12,9,4,1072.13
652,2022-12-10,1072.11,1075.92,2022,12,10,5,1076.13
653,2022-12-11,1072.11,1075.92,2022,12,11,6,1075.92
654,2022-12-12,1066.8,1066.74,2022,12,12,0,1075.92
655,2022-12-13,1085.19,1085.18,2022,12,13,1,1066.74
656,2022-12-14,1081.9,1081.66,2022,12,14,2,1085.18
657,2022-12-15,1065.08,1065.42,2022,12,15,3,1081.66
658,2022-12-16,1065.08,1074.92,2022,12,16,4,1065.42
659,2022-12-17,1065.08,1074.86,2022,12,17,5,1074.92
660,2022-12-19,1071.5,1071.72,2022,12,19,0,1074.86
661,2022-12-20,1090.16,1090.46,2022,12,20,1,1071.72
662,2022-12-21,1088.6,1088.96,2022,12,21,2,1090.46
663,2022-12-22,1075.03,1074.96,2022,12,22,3,1088.96
